;Cosmopolitan;Continent;Species;Realm;ReferenceYear;Reference;AcceptedSpecies
1825;0;Africa;Pyropteron doryliformis;Saharo-Arabian;2004;Morley, T., Faulkner, S. and Faithfull, I. (2004). Establishment and dispersal of dock moth Pyropteron doryliformis (Ochsenheimer)(Lepidoptera: Sesiidae) in Victoria.In Fourteenth Australian Weeds Conference: 381-384;Pyropteron doryliformis
1826;0;Europe;Pyropteron doryliformis;Palearctic;2004;Morley, T., Faulkner, S. and Faithfull, I. (2004). Establishment and dispersal of dock moth Pyropteron doryliformis (Ochsenheimer)(Lepidoptera: Sesiidae) in Victoria.In Fourteenth Australian Weeds Conference: 381-384;Pyropteron doryliformis
1827;0;Europe;Sedina buettneri;Palearctic;2001;Fox, R. (2001). Butterflies and moths. In: Hawksworth, D. (Ed.) (2001). The changing wildlife of Great Britain and Ireland. Taylor and Francis, Limited. Padstow, Cornwall, United Kingdom.;Sedina buettneri
1828;0;Asia;Rapala manea;Oriental;2023;Banerjee, D., Singhamahapatra, A. and Roy, S. (2023). New larval host plants for three butterfly (Lepidoptera, Papilionoidea) species from Rahr region of West Bengal, India. Journal of Insect Biodiversity and Systematics, 9(1): 67-79;Rapala manea
1829;0;Africa;Eurranthis plummistaria;Saharo-Arabian;2020;Roy, D., Alderman, D., Anastasiu, P., Arianoutsou, M., Augustin, S., Bacher, S., ... and Reyserhove, L., (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;Eurranthis plummistaria
1830;0;Europe;Eurranthis plummistaria;Palearctic;2020;Roy, D., Alderman, D., Anastasiu, P., Arianoutsou, M., Augustin, S., Bacher, S., ... and Reyserhove, L., (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;Eurranthis plummistaria
1831;0;Europe;Synanthedon andrenaeformis;Palearctic;2010;Lopez-Vaamonde, C., Agassiz, D., Augustin, S., De Prins, J., De Prins, W., Gomboc, S., ... and Lees, D. (2010). Lepidoptera. Chapter 11. BioRisk 4: 603-668;Synanthedon andrenaeformis
1832;0;Africa;Eupithecia carpophagata;Saharo-Arabian;2010;Lopez-Vaamonde, C., Agassiz, D., Augustin, S., De Prins, J., De Prins, W., Gomboc, S., ... and Lees, D. (2010). Lepidoptera. Chapter 11. BioRisk 4: 603-668;Eupithecia carpophagata
1833;0;Europe;Phyllonorycter joannisi;Palearctic;2020;Roy, D., Alderman, D., Anastasiu, P., Arianoutsou, M., Augustin, S., Bacher, S., ... and Reyserhove, L., (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;Phyllonorycter joannisi
1834;0;Africa;Spatalia argentina;Saharo-Arabian;2023;De Juana, F. and Macia, R. (2023). Sobre Spatalia argentina (Denis & Schiffermüller, 1775) en la Península Ibérica: distribucion, seleccion de habitat y fenologia (Lepidoptera: Notodontidae). SHILAP Revista de lepidopterologia, 51(203): 525-538;Spatalia argentina
1835;0;Asia;Spatalia argentina;Saharo-Arabian;2023;De Juana, F. and Macia, R. (2023). Sobre Spatalia argentina (Denis & Schiffermüller, 1775) en la Península Ibérica: distribucion, seleccion de habitat y fenologia (Lepidoptera: Notodontidae). SHILAP Revista de lepidopterologia, 51(203): 525-538;Spatalia argentina
1836;0;Africa;Haplotinea ditella;Saharo-Arabian;2020;Roy, D., Alderman, D., Anastasiu, P., Arianoutsou, M., Augustin, S., Bacher, S., ... and Reyserhove, L., (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;Haplotinea ditella
1837;0;Europe;Stenoptilia millieridactylus;Palearctic;2010;Lopez-Vaamonde, C., Agassiz, D., Augustin, S., De Prins, J., De Prins, W., Gomboc, S., ... and Lees, D. (2010). Lepidoptera. Chapter 11. BioRisk 4: 603-668;Stenoptilia millieridactylus
1838;0;Africa;Zelleria oleastrella;Saharo-Arabian;2011;Kacar, G. and Ulusoy, M. (2011). Zelleria oleastrella (Milliere) (Lepidoptera: Yponomeutidae), a new record for the fauna of Turkey. Turkish Journal of Zoology. 35(6): 15;Zelleria oleastrella
1839;0;Asia;Zelleria oleastrella;Saharo-Arabian;2011;Kacar, G. and Ulusoy, M. (2011). Zelleria oleastrella (Milliere) (Lepidoptera: Yponomeutidae), a new record for the fauna of Turkey. Turkish Journal of Zoology. 35(6): 15;Zelleria oleastrella
1840;0;Europe;Zelleria oleastrella;Palearctic;2011;Kacar, G. and Ulusoy, M. (2011). Zelleria oleastrella (Milliere) (Lepidoptera: Yponomeutidae), a new record for the fauna of Turkey. Turkish Journal of Zoology. 35(6): 15;Zelleria oleastrella
1841;0;North America;Samea multiplicalis;Nearctic;1976;Knopf, K. and Habeck, D. (1976). Life history and biology of Samea multiplicalis. Environmental Entomology, 5(3): 539-542;Samea multiplicalis
1842;0;North America;Samea multiplicalis;Panamanian;1976;Knopf, K. and Habeck, D. (1976). Life history and biology of Samea multiplicalis. Environmental Entomology, 5(3): 539-542;Samea multiplicalis
1843;0;South America;Samea multiplicalis;Neotropical;1976;Knopf, K. and Habeck, D. (1976). Life history and biology of Samea multiplicalis. Environmental Entomology, 5(3): 539-542;Samea multiplicalis
1844;0;Europe;Stigmella centifoliella;Palearctic;2010;Lopez-Vaamonde, C., Agassiz, D., Augustin, S., De Prins, J., De Prins, W., Gomboc, S., ... and Lees, D. (2010). Lepidoptera. Chapter 11. BioRisk 4: 603-668;Stigmella centifoliella
1845;0;Africa;Stigmella atricapitella;Saharo-Arabian;2003;van Nieukerken, E. and Johansson, R. (2003). The Quercus feeding Stigmella species of the West Palaearctic: new species, key and distribution (Lepidoptera: Nepticulidae). Tijdschrift voor Entomologie. 146: 307-370;Stigmella atricapitella
1846;0;Europe;Stigmella atricapitella;Palearctic;2010;Lopez-Vaamonde, C., Agassiz, D., Augustin, S., De Prins, J., De Prins, W., Gomboc, S., ... and Lees, D. (2010). Lepidoptera. Chapter 11. BioRisk 4: 603-668;Stigmella atricapitella
1847;0;Europe;Acrolepia assectella;Palearctic;2007;Landry, J. (2007). Taxonomic review of the leek moth genus Acrolepiopsis (Lepidoptera: Acrolepiidae) in North America. The Canadian Entomologist. 139: 319-353;Acrolepia assectella
1848;0;South America;Argyrogramma verruca;Neotropical;1978;Eichlin, T. and Cunningham, H. (1978). The Plusiinae (Lepidoptera: Noctuidae) of America north of Mexico, emphasizing genitalic and larval morphology (No. 1567). Department of Agriculture, Agricultural Research Service.;Argyrogramma verruca
1849;0;Asia;Lateroligia ophiogramma;Palearctic;2020;Crabo, L. and Holden, D. (2020). A Review of Established Accidentally-Introduced Noctuoidea in the Pacific Northwest Region of North America, with First Report of the Eurasian Cutworm Mesapamea secalis (L.)(Noctuidae, Noctuinae, Apameini) for North America. The Journal of the Lepidopterists Society. 74(2): 95-105;Lateroligia ophiogramma
1850;0;Asia;Lateroligia ophiogramma;Sino-Japanese;2020;Crabo, L. and Holden, D. (2020). A Review of Established Accidentally-Introduced Noctuoidea in the Pacific Northwest Region of North America, with First Report of the Eurasian Cutworm Mesapamea secalis (L.)(Noctuidae, Noctuinae, Apameini) for North America. The Journal of the Lepidopterists Society. 74(2): 95-105;Lateroligia ophiogramma
1851;0;North America;Lioptilodes albistriolatus;Nearctic;2019;Matthews, D., Miller, J., Simon, M. and Goss, G. (2019). Additions to the plume moth fauna of The Bahamas (Lepidoptera: Pterophoridae) with description of four new species. Insecta Mundi. 0708: 1-35;Lioptilodes albistriolatus
1852;0;South America;Lioptilodes albistriolatus;Neotropical;2019;Matthews, D., Miller, J., Simon, M. and Goss, G. (2019). Additions to the plume moth fauna of The Bahamas (Lepidoptera: Pterophoridae) with description of four new species. Insecta Mundi. 0708: 1-35;Lioptilodes albistriolatus
1853;0;Asia;Psilogramma menephron;Oriental;1987;Holloway, J. (1987). Moths of Borneo 3. Superfamily Bombycoidea: Families Lasiocampidae, Eupterotidae, Bombycidae, Brahmaeidae, Saturnidae, Sphingidae. Southene Sdn Bhd.;Psilogramma menephron
1854;0;Australia;Psilogramma menephron;Australian;1987;Holloway, J. (1987). Moths of Borneo 3. Superfamily Bombycoidea: Families Lasiocampidae, Eupterotidae, Bombycidae, Brahmaeidae, Saturnidae, Sphingidae. Southene Sdn Bhd.;Psilogramma menephron
1855;0;Oceania;Psilogramma menephron;Oceanina;1987;Holloway, J. (1987). Moths of Borneo 3. Superfamily Bombycoidea: Families Lasiocampidae, Eupterotidae, Bombycidae, Brahmaeidae, Saturnidae, Sphingidae. Southene Sdn Bhd.;Psilogramma menephron
1856;0;Asia;Serrodes mediopallens;Oriental;2025;PaDIL (2025). The Pest and Disease Image Library (PaDIL). Available at: https://www.padil.gov.au/;Serrodes mediopallens
1857;0;Oceania;Serrodes mediopallens;Oceanina;2025;PaDIL (2025). The Pest and Disease Image Library (PaDIL). Available at: https://www.padil.gov.au/;Serrodes mediopallens
1858;0;Asia;Tyta luctuosa;Sino-Japanese;1988;Rosenthal, S., Clement, S., Hostettler, N. and Mimmocchi, T. (1988). Biology of Tyta luctuosa [Lep.: Noctuidae] and its potential value as a biological control agent for the weed Convolvulus arvensis. Entomophaga. 33: 185-192;Tyta luctuosa
1859;0;Europe;Tyta luctuosa;Palearctic;1988;Rosenthal, S., Clement, S., Hostettler, N. and Mimmocchi, T. (1988). Biology of Tyta luctuosa [Lep.: Noctuidae] and its potential value as a biological control agent for the weed Convolvulus arvensis. Entomophaga. 33: 185-192;Tyta luctuosa
1860;0;North America;Sitotroga cerealella;Nearctic;2020;Roy, D., Alderman, D., Anastasiu, P., Arianoutsou, M., Augustin, S., Bacher, S., ... and Reyserhove, L., (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;Sitotroga cerealella
1861;0;Asia;Aethes rutilana;Palearctic;2020;Gilligan, T., Brown, J. and Baixeras, J. (2020). Immigrant Tortricidae: Holarctic versus Introduced Species in North America. Insects. 11(594);Aethes rutilana
1862;0;Europe;Aethes rutilana;Palearctic;2020;Gilligan, T., Brown, J. and Baixeras, J. (2020). Immigrant Tortricidae: Holarctic versus Introduced Species in North America. Insects. 11(594);Aethes rutilana
1863;0;North America;Aethes rutilana;Nearctic;2020;Gilligan, T., Brown, J. and Baixeras, J. (2020). Immigrant Tortricidae: Holarctic versus Introduced Species in North America. Insects. 11(594);Aethes rutilana
1864;0;Africa;Achroia grisella;Afrotropical;1996;Clarke, J. (1986): Pyralidae and Microlepidoptera of the Marquesas Archipelago. Smithsonian Contributions to Zoology. 416: 1-485;Achroia grisella
1865;0;Africa;Achroia grisella;Saharo-Arabian;1996;Clarke, J. (1986): Pyralidae and Microlepidoptera of the Marquesas Archipelago. Smithsonian Contributions to Zoology. 416: 1-485;Achroia grisella
1866;0;North America;Achroia grisella;Nearctic;1996;Clarke, J. (1986): Pyralidae and Microlepidoptera of the Marquesas Archipelago. Smithsonian Contributions to Zoology. 416: 1-485;Achroia grisella
1867;0;Africa;Spodoptera exempta;Saharo-Arabian;1986;Haggis, M. (1986). Distribution of the African armyworm, Spodoptera exempta (Walker)(Lepidoptera: Noctuidae), and the frequency of larval outbreaks in Africa and Arabia. Bulletin of Entomological Research. 76(1): 151-170;Spodoptera exempta
1868;0;Asia;Spodoptera exempta;Oriental;1986;Haggis, M. (1986). Distribution of the African armyworm, Spodoptera exempta (Walker)(Lepidoptera: Noctuidae), and the frequency of larval outbreaks in Africa and Arabia. Bulletin of Entomological Research. 76(1): 151-170;Spodoptera exempta
1869;0;Asia;Spodoptera exempta;Saharo-Arabian;1986;Haggis, M. (1986). Distribution of the African armyworm, Spodoptera exempta (Walker)(Lepidoptera: Noctuidae), and the frequency of larval outbreaks in Africa and Arabia. Bulletin of Entomological Research. 76(1): 151-170;Spodoptera exempta
1870;0;Oceania;Spodoptera exempta;Oceanina;1986;Haggis, M. (1986). Distribution of the African armyworm, Spodoptera exempta (Walker)(Lepidoptera: Noctuidae), and the frequency of larval outbreaks in Africa and Arabia. Bulletin of Entomological Research. 76(1): 151-170;Spodoptera exempta
1871;0;Asia;Spodoptera exigua;Oriental;2012;Farahani, S., Talebi, A. and Fathipour, Y. (2012). Life table of Spodoptera exigua (Lepidoptera: Noctuidae) on five soybean cultivars. Psyche: A Journal of Entomology. 2012(1): 513824.;Spodoptera exigua
1872;0;Asia;Spodoptera exigua;Palearctic;2012;Farahani, S., Talebi, A. and Fathipour, Y. (2012). Life table of Spodoptera exigua (Lepidoptera: Noctuidae) on five soybean cultivars. Psyche: A Journal of Entomology. 2012(1): 513824.;Spodoptera exigua
1873;0;Asia;Spodoptera exigua;Sino-Japanese;2012;Farahani, S., Talebi, A. and Fathipour, Y. (2012). Life table of Spodoptera exigua (Lepidoptera: Noctuidae) on five soybean cultivars. Psyche: A Journal of Entomology. 2012(1): 513824.;Spodoptera exigua
1874;0;Asia;Ancylis comptana;Palearctic;2020;Gilligan, T., Brown, J. and Baixeras, J. (2020). Immigrant Tortricidae: Holarctic versus Introduced Species in North America. Insects. 11(594);Ancylis comptana
1875;0;Europe;Ancylis comptana;Palearctic;2020;Gilligan, T., Brown, J. and Baixeras, J. (2020). Immigrant Tortricidae: Holarctic versus Introduced Species in North America. Insects. 11(594);Ancylis comptana
1876;0;North America;Ancylis comptana;Nearctic;2020;Gilligan, T., Brown, J. and Baixeras, J. (2020). Immigrant Tortricidae: Holarctic versus Introduced Species in North America. Insects. 11(594);Ancylis comptana
1877;0;Asia;Eucosmomorpha albersana;Palearctic;1993;Gibson, L. (1993). Additional North American Records of Ecosmomorpha albersana (Tortricidae: Enarmoniini). Journal of the Lepidopterists Society, 47(4): 322-323;Eucosmomorpha albersana
1878;0;Europe;Eucosmomorpha albersana;Palearctic;1993;Gibson, L. (1993). Additional North American Records of Ecosmomorpha albersana (Tortricidae: Enarmoniini). Journal of the Lepidopterists Society, 47(4): 322-323;Eucosmomorpha albersana
1879;0;Africa;Spodoptera litura;Saharo-Arabian;2019;Jung, J., Byeon, D., Jung, S. and Lee, W. (2019). Effect of climate change on the potential distribution of the common cutworm (Spodoptera litura) in South Korea. Entomological Research. 49(12): 519-528;Spodoptera litura
1880;0;Oceania;Spodoptera litura;Oceanina;2019;Jung, J., Byeon, D., Jung, S. and Lee, W. (2019). Effect of climate change on the potential distribution of the common cutworm (Spodoptera litura) in South Korea. Entomological Research. 49(12): 519-528;Spodoptera litura
1881;0;Asia;Sparganothis pilleriana;Palearctic;2025;Austin, K.,  Gilligan, T. and Epstein, M. (2025). TortID - Tortricids of Agricultural Importance to the United States (Lepidoptera: Tortricidae). Identification Technology Program (ITP), USDA/APHIS/PPQ/CPHST, Fort Collins, CO. Available at: https://idtools.org/tortai;Sparganothis pilleriana
1882;0;Europe;Sparganothis pilleriana;Palearctic;2025;Austin, K.,  Gilligan, T. and Epstein, M. (2025). TortID - Tortricids of Agricultural Importance to the United States (Lepidoptera: Tortricidae). Identification Technology Program (ITP), USDA/APHIS/PPQ/CPHST, Fort Collins, CO. Available at: https://idtools.org/tortai;Sparganothis pilleriana
1883;0;North America;Macaria abydata;Nearctic;1993;Holloway, J. (1993). Moths of Borneo 11. Family Geometridae. Subfamily: Ennominae. Southdene Sdn. Available at: https://www.mothsofborneo.com/part-11/index.htm;Macaria abydata
1884;0;North America;Macaria abydata;Panamanian;1993;Holloway, J. (1993). Moths of Borneo 11. Family Geometridae. Subfamily: Ennominae. Southdene Sdn. Available at: https://www.mothsofborneo.com/part-11/index.htm;Macaria abydata
1885;0;South America;Macaria abydata;Neotropical;1993;Holloway, J. (1993). Moths of Borneo 11. Family Geometridae. Subfamily: Ennominae. Southdene Sdn. Available at: https://www.mothsofborneo.com/part-11/index.htm;Macaria abydata
1886;0;North America;Pseudopyrausta acutangulalis;Panamanian;2002;Barnes, M. (2002). A preliminary illustrated catalogue of the larger moths of Jamaica. Available at: http://www.mbarnes.force9.co.uk/jamaicamoths/jamaicahome.htm;Pseudopyrausta acutangulalis
1887;0;South America;Pseudopyrausta acutangulalis;Neotropical;2002;Barnes, M. (2002). A preliminary illustrated catalogue of the larger moths of Jamaica. Available at: http://www.mbarnes.force9.co.uk/jamaicamoths/jamaicahome.htm;Pseudopyrausta acutangulalis
1888;0;Europe;Coleophora anatipennella;Palearctic;1956;Martelli, M. (1956). Osservazioni sulletologia della Coleophora anatipennella Hb.(Lepidoptera Coleophoridae). Bollettino di zoologia agraria e bachicoltura, 22: 247-255;Coleophora anatipennella
1889;0;Europe;Synanthedon tipuliformis;Palearctic;1982;Hardy, R. (1982). The biology and behaviour of currant borer moth, Synanthedon tipuliformis (Clerck)(Lepidoptera: Aegeriidae) in Tasmania. Australian Journal of Entomology. 21(2): 103-109;Synanthedon tipuliformis
1890;0;Europe;Cydia strobilella;Palearctic;2010;Lopez-Vaamonde, C., Agassiz, D., Augustin, S., De Prins, J., De Prins, W., Gomboc, S., ... and Lees, D. (2010). Lepidoptera. Chapter 11. BioRisk 4: 603-668;Cydia strobilella
1891;0;Africa;Sesamia nonagrioides;Afrotropical;2010;Lopez-Vaamonde, C., Agassiz, D., Augustin, S., De Prins, J., De Prins, W., Gomboc, S., ... and Lees, D. (2010). Lepidoptera. Chapter 11. BioRisk 4: 603-668;Sesamia nonagrioides
1892;0;Africa;Sesamia nonagrioides;Saharo-Arabian;2010;Lopez-Vaamonde, C., Agassiz, D., Augustin, S., De Prins, J., De Prins, W., Gomboc, S., ... and Lees, D. (2010). Lepidoptera. Chapter 11. BioRisk 4: 603-668;Sesamia nonagrioides
