SpeciesID;AreaID;RealmID;Cryptogenic;IntentionalRelease;Introduced;Dispersal;Established;Eradicated;Year;ReferenceID
SP4;MYS.1_1;RLM4;;;;;1;0;;REF781
SP597;MYS.1_1;RLM4;;;;;1;0;;REF781
SP201;MYS.1_1;RLM4;;;;;1;0;;REF781
SP536;MYS.1_1;RLM4;;;;;1;0;;REF781
SP110;IND.1_1;RLM4;;;;;1;0;;REF781
SP9;IND.1_1;RLM4;;;;;1;0;;REF781
SP14;IND.1_1;RLM4;;;;;1;0;;REF781
SP126;IND.1_1;RLM4;1;;;;1;0;;REF781
SP107;IND.1_1;RLM4;;;;;1;0;;REF781
SP102;IND.1_1;RLM4;;;;;1;0;;REF781
SP24;IND.1_1;RLM4;;;;;1;0;;REF781
SP26;USA.1_1;RLM1;;;;;1;0;;REF781
SP1;USA.1_1;RLM1;;;;;1;0;;REF781
SP44;USA.1_1;RLM1;;;;;1;0;;REF781
SP178;USA.1_1;RLM1;0;0;1;;1;0;;REF830
SP22;USA.1_1;RLM1;0;0;1;;1;0;;REF799
SP26;USA.1_1;RLM1;0;0;1;1;1;0;;REF881
SP14;AUS.1_1;RLM8;;;;;1;0;;REF781
SP106;AUS.1_1;RLM8;;;;;1;0;;REF781
SP121;AUS.1_1;RLM8;;;;;1;0;;REF781
SP128;AUS.1_1;RLM8;;;;;0;1;;REF781
SP22;AUS.1_1;RLM8;;;;;0;0;;REF781
SP24;AUS.1_1;RLM8;;;;;1;0;;REF781
SP11;AUS.1_1;RLM8;;;;;1;0;;REF781
SP201;AUS.1_1;RLM8;;;;;1;0;;REF781
SP14;AUS.1_1;RLM8;0;0;1;;1;0;2020;REF887
SP83;RUS.1_2;RLM7;;;;;1;0;;REF781
SP77;RUS.1_2;RLM7;;;;;1;0;;REF781
SP30;RUS.1_2;RLM7;;;;;1;0;;REF781
SP10;RUS.1_2;RLM7;;;;;1;0;;REF781
SP60;RUS.1_2;RLM7;;;;;0;0;;REF781
SP126;RUS.1_2;RLM7;1;;;;1;0;;REF781
SP128;RUS.1_2;RLM7;;;;;1;0;;REF781
SP22;RUS.1_2;RLM7;;;;;1;0;;REF781
SP44;RUS.1_2;RLM7;;;;;1;0;;REF781
SP4;RUS.1_2;RLM7;;;;;1;0;;REF781
SP55;RUS.1_2;RLM7;;;;;1;0;;REF781
SP26;USA.1_1;RLM1;;;;;1;0;;REF781
SP67;USA.1_1;RLM1;;;;;1;0;;REF781
SP5;USA.1_1;RLM1;;;;;0;0;;REF781
SP95;USA.1_1;RLM1;;;;;1;0;;REF781
SP128;USA.1_1;RLM1;;;;;1;0;;REF781
SP1;USA.1_1;RLM1;;;;;1;0;;REF781
SP24;USA.1_1;RLM1;;;;;0;0;;REF781
SP44;USA.1_1;RLM1;;;;;1;0;;REF781
SP176;USA.1_1;RLM1;0;0;1;;1;0;1943;REF582
SP26;USA.1_1;RLM1;0;0;1;1;1;0;1996;REF910
SP158;USA.1_1;RLM1;0;0;1;;1;0;;REF814
SP532;USA.1_1;RLM1;0;0;1;;1;0;2010;REF255
SP178;USA.1_1;RLM1;0;0;1;;1;0;;REF830
SP26;USA.1_1;RLM1;0;0;1;1;1;0;;REF881
SP636;CHN.1_1;RLM5;0;0;1;;1;0;;REF911
SP19;CHN.1_1;RLM5;0;0;1;1;1;0;1998;REF803
SP95;USA.1_1;RLM1;;;;;1;0;;REF781
SP17;CHN.3_1;RLM5;;;;;1;0;;REF781
SP71;CHN.3_1;RLM5;;;;;1;0;;REF781
SP9;CHN.3_1;RLM5;;;;;1;0;;REF781
SP30;CHN.3_1;RLM5;;;;;0;0;;REF781
SP14;CHN.3_1;RLM5;;;;;1;0;;REF781
SP10;CHN.3_1;RLM5;;;;;1;0;;REF781
SP60;CHN.3_1;RLM5;;;;;1;0;;REF781
SP126;CHN.3_1;RLM5;1;;;;1;0;;REF781
SP121;CHN.3_1;RLM5;;;;;1;0;;REF781
SP22;CHN.3_1;RLM5;;;;;1;0;;REF781
SP107;CHN.3_1;RLM5;;;;;1;0;;REF781
SP108;CHN.3_1;RLM5;;;;;1;0;;REF781
SP102;CHN.3_1;RLM5;;;;;1;0;;REF781
SP4;CHN.3_1;RLM5;;;;;1;0;;REF781
SP11;CHN.3_1;RLM5;;;;;1;0;;REF781
SP201;CHN.3_1;RLM5;;;;;1;0;;REF781
SP19;CHN.1_1;RLM5;0;0;1;1;1;0;2012;REF803
SP126;CHN.1_1;RLM7;1;;;;1;0;;REF781
SP128;CHN.1_1;RLM7;;;;;1;0;;REF781
SP111;CHN.1_1;RLM7;;;;;1;0;;REF781
SP18;CHN.1_1;RLM7;;;;;1;0;;REF781
SP128;CHN.1_1;RLM7;0;0;1;;1;0;1957;REF795
SP14;CHN.1_1;RLM7;0;0;1;;1;0;;REF795
SP128;CHN.1_1;RLM7;0;0;1;;1;0;1957;REF847
SP128;CHN.1_1;RLM7;0;0;1;;1;0;1953;REF912
SP30;CHN.1_1;RLM5;;;;;0;0;;REF781
SP102;CHN.1_1;RLM5;;;;;1;0;;REF781
SP19;CHN.1_1;RLM5;0;0;1;1;1;0;2011;REF803
SP19;CHN.1_1;RLM5;0;0;1;1;1;0;2012;REF803
SP19;CHN.1_1;RLM5;0;0;1;1;1;0;1988;REF803
SP54;RUS.1_1;RLM7;0;0;1;;1;0;;REF793
SP110;CHN.1_1;RLM4;;;;;1;0;;REF781
SP9;CHN.1_1;RLM4;;;;;1;0;;REF781
SP30;CHN.1_1;RLM4;;;;;0;0;;REF781
SP14;CHN.1_1;RLM4;;;;;1;0;;REF781
SP102;CHN.1_1;RLM4;;;;;1;0;;REF781
SP24;CHN.1_1;RLM4;;;;;1;0;;REF781
SP11;CHN.1_1;RLM4;;;;;1;0;;REF781
SP597;CHN.1_1;RLM4;;;;;1;0;;REF781
SP18;CHN.1_1;RLM4;;;;;1;0;;REF781
SP14;CHN.1_1;RLM4;0;0;1;;1;0;;REF795
SP3;CHN.1_1;RLM4;0;0;1;;1;0;;REF805
SP14;CHN.1_1;RLM4;0;0;1;;1;0;2019;REF806
SP310;CHN.1_1;RLM4;0;0;1;;1;0;2023;REF852
SP14;CHN.1_1;RLM4;0;0;1;;1;0;2019;REF913
SP14;CHN.1_1;RLM4;0;0;1;;1;0;2019;REF829
SP9;CHN.1_1;RLM5;;;;;0;0;;REF781
SP14;CHN.1_1;RLM5;;;;;1;0;;REF781
SP121;CHN.1_1;RLM5;;;;;1;0;;REF781
SP128;CHN.1_1;RLM5;;;;;0;0;;REF781
SP22;CHN.1_1;RLM5;;;;;1;0;;REF781
SP31;CHN.1_1;RLM5;;;;;1;0;;REF781
SP107;CHN.1_1;RLM5;;;;;1;0;;REF781
SP102;CHN.1_1;RLM5;;;;;1;0;;REF781
SP11;CHN.1_1;RLM5;;;;;1;0;;REF781
SP18;CHN.1_1;RLM5;;;;;1;0;;REF781
SP14;CHN.1_1;RLM5;0;0;1;;1;0;2019;REF845
SP14;CHN.1_1;RLM5;0;0;1;;1;0;;REF795
SP3;CHN.1_1;RLM5;0;0;1;;1;0;;REF805
SP14;CHN.1_1;RLM5;0;0;1;;1;0;2019;REF829
SP637;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP638;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP639;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP640;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP315;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP121;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP641;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP642;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP643;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP644;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP645;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP646;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP647;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP571;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP648;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP649;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP650;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP651;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP28;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP129;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP163;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP368;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP120;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP652;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP60;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP653;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP654;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP655;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP656;AUS.1_1;RLM8;0;;1;0;1;0;;REF68
SP657;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP658;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP659;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP15;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP256;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP261;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP13;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP128;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP660;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP582;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP661;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP201;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP384;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP662;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP50;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP391;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP135;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP68;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP663;AUS.1_1;RLM8;0;1;1;0;1;0;;REF68
SP264;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP664;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP400;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP665;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP666;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP21;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP667;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP22;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP668;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP187;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP114;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP407;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP669;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP416;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP136;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP670;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP671;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP672;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP673;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP674;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP102;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP675;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP430;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP56;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP536;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP435;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP436;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP605;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP437;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP676;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP677;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP678;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP679;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP680;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP681;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP446;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP11;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP448;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP682;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP24;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP9;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP86;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP20;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP138;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP3;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP591;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP170;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP683;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP459;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP684;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP685;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP686;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP8;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP687;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP117;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP14;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP688;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP689;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP690;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP691;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP692;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP693;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP694;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP695;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP473;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP184;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP75;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP696;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP697;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP698;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP699;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP700;AUS.1_1;RLM8;;;1;;1;0;;REF68
SP701;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP287;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP613;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP129;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP576;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP580;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP583;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP135;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP68;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP584;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP22;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP4;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP19;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP702;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP703;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP704;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP435;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP31;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP589;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP590;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP11;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP451;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP24;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP30;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP20;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP138;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP3;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP705;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP591;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP706;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP8;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP610;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP707;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP689;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP708;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP184;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP75;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP709;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP696;JPN.1_1;RLM5;;;1;;1;0;;REF68
SP701;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP129;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP135;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP22;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP19;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP435;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP31;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP446;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP589;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP451;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP24;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP20;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP138;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP3;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP591;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP8;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP184;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP696;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP634;KOR.1_1;RLM7;;;1;;1;0;;REF68
SP339;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP710;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP711;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP712;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP713;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP640;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP714;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP639;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP715;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP716;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP717;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP645;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP718;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP719;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP720;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP721;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP722;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP723;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP723;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP724;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP725;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP726;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP727;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP728;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP729;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP129;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP368;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP730;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP731;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP732;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP733;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP734;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP735;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP658;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP6;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP736;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP737;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP131;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP738;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP739;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP740;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP741;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP742;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP743;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP128;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP744;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP745;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP746;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP599;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP661;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP391;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP135;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP68;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP747;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP35;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP748;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP749;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP21;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP750;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP751;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP22;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP752;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP753;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP404;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP114;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP754;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP136;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP755;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP756;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP757;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP758;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP672;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP759;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP421;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP760;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP761;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP762;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP432;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP763;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP764;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP765;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP766;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP418;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP435;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP437;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP767;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP768;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP440;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP769;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP53;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP770;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP771;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP772;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP449;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP773;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP774;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP775;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP24;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP86;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP20;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP137;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP776;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP138;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP3;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP777;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP778;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP779;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP780;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP591;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP781;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP782;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP783;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP8;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP784;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP139;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP785;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP786;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP787;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP788;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP789;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP790;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP791;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP792;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP793;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP794;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP688;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP689;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP795;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP796;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP690;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP692;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP695;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP473;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP75;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP797;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP696;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP698;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP798;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP799;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP480;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP800;NZL.1_1;RLM8;;;1;;1;0;;REF68
SP339;ZAF.1_1;RLM6;;;1;;1;0;;REF68
SP801;ZAF.1_1;RLM6;;;1;;1;0;;REF68
SP28;ZAF.1_1;RLM6;;;1;;1;0;;REF68
SP802;ZAF.1_1;RLM6;;;1;;1;0;;REF68
SP261;ZAF.1_1;RLM6;;;1;;1;0;;REF68
SP128;ZAF.1_1;RLM6;;;1;;1;0;;REF68
SP135;ZAF.1_1;RLM6;;;1;;1;0;;REF68
SP68;ZAF.1_1;RLM6;;;1;;1;0;;REF68
SP21;ZAF.1_1;RLM6;;;1;;1;0;;REF68
SP187;ZAF.1_1;RLM6;;;1;;1;0;;REF68
SP88;ZAF.1_1;RLM6;;;1;;1;0;;REF68
SP136;ZAF.1_1;RLM6;;;1;;1;0;;REF68
SP676;ZAF.1_1;RLM6;;;1;;1;0;;REF68
SP803;ZAF.1_1;RLM6;;;1;;1;0;;REF68
SP11;ZAF.1_1;RLM6;;;1;;1;0;;REF68
