;Cosmopolitan;Continent;Species;Realm;ReferenceYear;Reference
2376;0;North America;Syngamia florella;Nearctic;2019;Hayden, J. (2019). Syngamia florella (Stoll), the orange-spotted flower moth (Lepidoptera: Crambidae: Spilomelinae). FDACS-P-02105, 440
2377;0;North America;Syngamia florella;Panamanian;2019;Hayden, J. (2019). Syngamia florella (Stoll), the orange-spotted flower moth (Lepidoptera: Crambidae: Spilomelinae). FDACS-P-02105, 440
2378;0;South America;Syngamia florella;Neotropical;2019;Hayden, J. (2019). Syngamia florella (Stoll), the orange-spotted flower moth (Lepidoptera: Crambidae: Spilomelinae). FDACS-P-02105, 440
2379;1;Africa;Terastia meticulosalis;Afrotropical;1958;Zimmerman, E. (1958). Insects of Hawaii. Volume 8, Lepidoptera: Pyraloidea. Hawaii: University of Hawaii Press.
2380;1;Asia;Terastia meticulosalis;Oriental;1958;Zimmerman, E. (1958). Insects of Hawaii. Volume 8, Lepidoptera: Pyraloidea. Hawaii: University of Hawaii Press.
2381;1;Australia;Terastia meticulosalis;Australian;1958;Zimmerman, E. (1958). Insects of Hawaii. Volume 8, Lepidoptera: Pyraloidea. Hawaii: University of Hawaii Press.
2382;1;South America;Terastia meticulosalis;Neotropical;1958;Zimmerman, E. (1958). Insects of Hawaii. Volume 8, Lepidoptera: Pyraloidea. Hawaii: University of Hawaii Press.
2383;0;Africa;Trichophaga mormopis;Afrotropical;1978;Zimmerman, E. (1978). Insects of Hawaii. Vol. 9 Microlepidoptera. Part I. The University Press of Hawaii, Honolulu.
2384;0;Asia;Trichophaga mormopis;Oriental;1978;Zimmerman, E. (1978). Insects of Hawaii. Vol. 9 Microlepidoptera. Part I. The University Press of Hawaii, Honolulu.
2385;0;South America;Unadilla maturella;Neotropical;2022;Mally, R., Turner, R., Blake, R., Fenn-Moltu, G., Bertelsmeier, C., Brockerhoff, E., ... and Liebhold, A. (2022), Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset. Available at: https://doi.org/10.5061/dryad.31zcrjdnw
2386;0;North America;Xylesthia pruniramiella;Nearctic;1999;Heppner, J. and Frank, J. (1999). Bromeliad Pod Borer, Epimorius testaceellus Ragonot (Insecta: Lepidoptera: Pyralidae). EENY-040/IN167, 5/1999. EDIS, 1999.
2387;0;North America;Xylesthia pruniramiella;Panamanian;1999;Heppner, J. and Frank, J. (1999). Bromeliad Pod Borer, Epimorius testaceellus Ragonot (Insecta: Lepidoptera: Pyralidae). EENY-040/IN167, 5/1999. EDIS, 1999.
2388;0;South America;Xylesthia pruniramiella;Neotropical;1999;Heppner, J. and Frank, J. (1999). Bromeliad Pod Borer, Epimorius testaceellus Ragonot (Insecta: Lepidoptera: Pyralidae). EENY-040/IN167, 5/1999. EDIS, 1999.
2389;0;Africa;Antigastra catalaunalis;Afrotropical;2024;Sarazu-Pillado, R., Gonzalez-Hernandez, H., Lomeli-Flores, J., Valdez-Carrasco, J., Cortez-Mondaca, E. and Guzman-Franco, A. (2024). Parasitoid wasps associated with Antigastra catalaunalis (Lepidoptera, Crambidae) in Northern Sinaloa, Mexico. Journal of Hymenoptera Research. 97: 741-754
2390;0;Asia;Loxostege sticticalis;Palearctic;1938;Pepper, J. (1938). The effect of certain climatic factors on the distribution of the beet webworm (Loxostege sticticalis L.) in North America. Ecology. 19(4): 565-571
2391;0;Europe;Loxostege sticticalis;Palearctic;1938;Pepper, J. (1938). The effect of certain climatic factors on the distribution of the beet webworm (Loxostege sticticalis L.) in North America. Ecology. 19(4): 565-571
2392;0;Asia;Milionia basalis;Palearctic;1990;Lin, C.-C. (1990). Caterpillars feeding on Podocarpus in Taiwan. Bulletin of National Museum of Natural Science, 2: 261-272
2393;0;Asia;Pieris brassicae;Palearctic;2020;Fuentes, N., Marticorena, A., Saldana, A. Jerez, R., Ortiz, J., Victoriano, P., and ... Rey-Aguirre, A. (2020). Multi-taxa inventory of naturalized species in Chile (including native Chilean species introduced in other areas of the national territory outside of their original range). Neobiota. 60: 25-41
2394;0;Europe;Pieris brassicae;Palearctic;2020;Fuentes, N., Marticorena, A., Saldana, A. Jerez, R., Ortiz, J., Victoriano, P., and ... Rey-Aguirre, A. (2020). Multi-taxa inventory of naturalized species in Chile (including native Chilean species introduced in other areas of the national territory outside of their original range). Neobiota. 60: 25-41
2395;0;Europe;Aplocera efformata;Palearctic;2022;Boyes, D. (2022). The genome sequence of the lesser treble-bar moth, Aplocera efformata (Guene´e, 1857). Wellcome Open Research. 7: 303.
2396;0;Africa;Pontia daplidice;Saharo-Arabian;2011;Tennent, J. (2011). Pontia daplidice. The IUCN Red List of Threatened Species 2011: e.T160251A5358607
2397;0;Asia;Pontia daplidice;Palearctic;2011;Tennent, J. (2011). Pontia daplidice. The IUCN Red List of Threatened Species 2011: e.T160251A5358607
2398;0;Asia;Pontia daplidice;Saharo-Arabian;2011;Tennent, J. (2011). Pontia daplidice. The IUCN Red List of Threatened Species 2011: e.T160251A5358607
2399;0;Europe;Pontia daplidice;Palearctic;2011;Tennent, J. (2011). Pontia daplidice. The IUCN Red List of Threatened Species 2011: e.T160251A5358607
2400;0;Africa;Spodoptera cilium;Afrotropical;1975;Brown, E. and Dewhurst, C. (1975). The genus Spodoptera (Lepidoptera, Noctuidae) in Africa and the near east. Bulletin of entomological research, 65(2): 221-262
2401;0;Africa;Spodoptera cilium;Saharo-Arabian;1975;Brown, E. and Dewhurst, C. (1975). The genus Spodoptera (Lepidoptera, Noctuidae) in Africa and the near east. Bulletin of entomological research, 65(2): 221-262
2402;0;Asia;Spodoptera cilium;Oriental;1975;Brown, E. and Dewhurst, C. (1975). The genus Spodoptera (Lepidoptera, Noctuidae) in Africa and the near east. Bulletin of entomological research, 65(2): 221-262
2403;0;Asia;Spodoptera cilium;Palearctic;1975;Brown, E. and Dewhurst, C. (1975). The genus Spodoptera (Lepidoptera, Noctuidae) in Africa and the near east. Bulletin of entomological research, 65(2): 221-262
2404;0;Asia;Spodoptera cilium;Saharo-Arabian;1975;Brown, E. and Dewhurst, C. (1975). The genus Spodoptera (Lepidoptera, Noctuidae) in Africa and the near east. Bulletin of entomological research, 65(2): 221-262
2405;0;Europe;Spodoptera cilium;Palearctic;1975;Brown, E. and Dewhurst, C. (1975). The genus Spodoptera (Lepidoptera, Noctuidae) in Africa and the near east. Bulletin of entomological research, 65(2): 221-262
2406;0;Africa;Stenoptilia zophodactylus;Afrotropical;2010;Alipanah, H. and Gielis, C. (2010). Notes on the tribes Platyptiliini and Exelastini from Iran (Lepidoptera: Pterophoridae). SHILAP Revista de Lepidopterologia, 38(149):57-63
2407;0;Asia;Stenoptilia zophodactylus;Oriental;2010;Alipanah, H. and Gielis, C. (2010). Notes on the tribes Platyptiliini and Exelastini from Iran (Lepidoptera: Pterophoridae). SHILAP Revista de Lepidopterologia, 38(149):57-63
2408;0;Asia;Stenoptilia zophodactylus;Palearctic;2010;Alipanah, H. and Gielis, C. (2010). Notes on the tribes Platyptiliini and Exelastini from Iran (Lepidoptera: Pterophoridae). SHILAP Revista de Lepidopterologia, 38(149):57-63
2409;0;Europe;Stenoptilia zophodactylus;Palearctic;2010;Alipanah, H. and Gielis, C. (2010). Notes on the tribes Platyptiliini and Exelastini from Iran (Lepidoptera: Pterophoridae). SHILAP Revista de Lepidopterologia, 38(149):57-63
2410;0;Asia;Thymelicus lineola;Oriental;1966;Burns, J. (1966). Expanding distribution and evolutionary potential of Thymelicus lineola (Lepidoptera: Hesperiidae), an introduced skipper, with special reference to its appearance in British Columbia. The Canadian Entomologist. 98(8): 859-866
2411;0;Asia;Thymelicus lineola;Palearctic;1966;Burns, J. (1966). Expanding distribution and evolutionary potential of Thymelicus lineola (Lepidoptera: Hesperiidae), an introduced skipper, with special reference to its appearance in British Columbia. The Canadian Entomologist. 98(8): 859-866
2412;0;Asia;Thymelicus lineola;Saharo-Arabian;1966;Burns, J. (1966). Expanding distribution and evolutionary potential of Thymelicus lineola (Lepidoptera: Hesperiidae), an introduced skipper, with special reference to its appearance in British Columbia. The Canadian Entomologist. 98(8): 859-866
2413;0;Asia;Thymelicus lineola;Sino-Japanese;1966;Burns, J. (1966). Expanding distribution and evolutionary potential of Thymelicus lineola (Lepidoptera: Hesperiidae), an introduced skipper, with special reference to its appearance in British Columbia. The Canadian Entomologist. 98(8): 859-866
2414;0;Europe;Thymelicus lineola;Palearctic;1966;Burns, J. (1966). Expanding distribution and evolutionary potential of Thymelicus lineola (Lepidoptera: Hesperiidae), an introduced skipper, with special reference to its appearance in British Columbia. The Canadian Entomologist. 98(8): 859-866
2415;0;Asia;Aplocera plagiata;Palearctic;2012;Hausmann, A. and Viidalepp, J. (2012). The Geometrid Moths of Europe, Volume: 3 - Larentinae I. Apollo Books
2416;0;Europe;Aplocera plagiata;Palearctic;2012;Hausmann, A. and Viidalepp, J. (2012). The Geometrid Moths of Europe, Volume: 3 - Larentinae I. Apollo Books
2417;0;North America;Aplocera plagiata;Nearctic;2012;Hausmann, A. and Viidalepp, J. (2012). The Geometrid Moths of Europe, Volume: 3 - Larentinae I. Apollo Books
2418;0;Asia;Ariadne ariadne;Oriental;1990;Leps, J. and Spitzer, K. (1990). Ecological determinants of butterfly communities (Lepidoptera, Papilionoidea) in the Tam Dao mountains, Vietnam. Acta Entomologica Bohemoslovaca, 87(3): 182-194
2419;0;Oceania;Conopomorpha litchiella;Oceanina;2024;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
2420;0;Africa;Daphnis nerii;Saharo-Arabian;2024;Pittaway, A. (2024). Sphingidae of the Western Palaearctic (including Europe, North Africa, the Middle East, western Siberia and western Central Asia). Available at: https://tpittaway.tripod.com/sphinx/list.htm
2421;0;Asia;Euploea mulciber;Oriental;2013;Hao, J., Sun, M., Shi, Q., Sun, X., Shao, L. and Yang, Q. (2013). Complete mitogenomes of Euploea mulciber (Nymphalidae: Danainae) and Libythea celtis (Nymphalidae: Libytheinae) and their phylogenetic implications. International Scholarly Research Notices, 2013(1): 491636
2422;0;Asia;Macaldenia palumba;Oriental;2003;Holloway, J. and Miller, S. (2003). The composition, generic placement and host-plant relationships of the joviana-group in the Parallelia generic complex (Lepidoptera: Noctuidae, Catocalinae). Invertebrate Systematics, 17(1): 111-128
2423;0;Asia;Parantica aglea;Oriental;2020;Li, X., Wang, Y., Rong, W., Liu, X. and Li, R. (2020). A new record of complete mitochondrial genome of Parantica aglea (Lepidoptera: Danainae) and its phylogeny. Mitochondrial DNA Part B, 5(2): 1257-1258
2424;0;Oceania;Parantica aglea;Oceanina;2020;Li, X., Wang, Y., Rong, W., Liu, X. and Li, R. (2020). A new record of complete mitochondrial genome of Parantica aglea (Lepidoptera: Danainae) and its phylogeny. Mitochondrial DNA Part B, 5(2): 1257-1258
2425;0;Asia;Suastus gremius;Oriental;2022;Sunitha, T. and Balagangatharan, P. (2022). Butterfly species diversity and abundance in Ramanathi Dam, Kadayam, Tenkasi Dist, Tamilnadu. Sciencia Acta Xaveriana - An International Science Journal. 13(1): 65-82
2426;0;Africa;Zizula hylax;Afrotropical;2013;Fric, Z. and Hula, V. (2013).  Zizula hylax (Fabricius, 1775) new butterfly species for Socotra (Lepidoptera: Lycaenidae). SHILAP Revista de Lepidopterologia. 41(164): 571-575
2427;0;Africa;Zizula hylax;Saharo-Arabian;2013;Fric, Z. and Hula, V. (2013).  Zizula hylax (Fabricius, 1775) new butterfly species for Socotra (Lepidoptera: Lycaenidae). SHILAP Revista de Lepidopterologia. 41(164): 571-575
2428;0;Asia;Zizula hylax;Oriental;2013;Fric, Z. and Hula, V. (2013).  Zizula hylax (Fabricius, 1775) new butterfly species for Socotra (Lepidoptera: Lycaenidae). SHILAP Revista de Lepidopterologia. 41(164): 571-575
2429;0;Europe;Acleris comariana;Palearctic;2012;Gilligan, T. and Epstein, M. (2012). TortAI, Tortricids of Agricultural Importance to the United States (Lepidoptera: Tortricidae). Identification Technology Program (ITP), USDA/APHIS/PPQ/CPHST, Fort Collins, CO. [accessed at https://idtools.org/id/tortai/index.html].
2430;0;South America;Notioplusia illustrata;Neotropical;1978;Eichlin, T. and Cunningham, H. (1978). The Plusiinae (Lepidoptera: Noctuidae) of America north of Mexico, emphasizing genitalic and larval morphology (No. 1567). Department of Agriculture, Agricultural Research Service. Washington D.C., United States of America.
2431;0;Asia;Bilobata subsecivella;Oriental;1993;Shanower, T., Wightman, J. and Gutierrez, A. (1993). Biology and control of the groundnut leafminer, Aproaerema modicella (Deventer)(Lepidoptera: Gelechiidae). Crop Protection. 12(1): 3-10
2432;0;Asia;Bilobata subsecivella;Saharo-Arabian;1993;Shanower, T., Wightman, J. and Gutierrez, A. (1993). Biology and control of the groundnut leafminer, Aproaerema modicella (Deventer)(Lepidoptera: Gelechiidae). Crop Protection. 12(1): 3-10
2433;0;Asia;Bilobata subsecivella;Sino-Japanese;1993;Shanower, T., Wightman, J. and Gutierrez, A. (1993). Biology and control of the groundnut leafminer, Aproaerema modicella (Deventer)(Lepidoptera: Gelechiidae). Crop Protection. 12(1): 3-10
2434;0;Australia;Bilobata subsecivella;Australian;2016;Buthelezi, N., Zharare, G. and Conlong, D. (2016). Molecular and behavioural evidence suggesting a re-examination of the taxonomy of Aproaerema simplexella (Walker), Aproaerema modicella (Deventer) and Stomopteryx subsecivella Zeller (Lepidoptera: Gelechiidae). African Entomology. 24(1): 16-23
2435;0;Asia;Chrysoesthia drurella;Palearctic;2006;ten Holt, H. and Kuchlein, J. (2006). Additional data on the distribution and early stages of Chrysoesthia verrucosa (Lepidoptera: Gelechiidae).Phegea, 34(1): 13-16
2436;0;Europe;Chrysoesthia drurella;Palearctic;2006;ten Holt, H. and Kuchlein, J. (2006). Additional data on the distribution and early stages of Chrysoesthia verrucosa (Lepidoptera: Gelechiidae).Phegea, 34(1): 13-16
2437;0;North America;Chrysoesthia drurella;Nearctic;2006;ten Holt, H. and Kuchlein, J. (2006). Additional data on the distribution and early stages of Chrysoesthia verrucosa (Lepidoptera: Gelechiidae).Phegea, 34(1): 13-16
2438;0;Africa;Coleophora mayrella;Saharo-Arabian;1993;Landry, J. and Wright, B. (1993). Systematics of the Nearctic species of metallic-green Coleophora (Lepidoptera: Coleophoridae). The Canadian Entomologist, 125(3): 549-618
2439;0;Asia;Coleophora mayrella;Palearctic;1993;Landry, J. and Wright, B. (1993). Systematics of the Nearctic species of metallic-green Coleophora (Lepidoptera: Coleophoridae). The Canadian Entomologist, 125(3): 549-618
2440;0;Europe;Coleophora mayrella;Palearctic;1993;Landry, J. and Wright, B. (1993). Systematics of the Nearctic species of metallic-green Coleophora (Lepidoptera: Coleophoridae). The Canadian Entomologist, 125(3): 549-618
2441;0;Asia;Coleophora striatipennella;Palearctic;2024;Anikin, V. and Knyazev, S. (2024). Additions to the fauna of casebearer moths (Lepidoptera, Coleophoridae) of Omsk Region, Russia. Results of expeditions in 2021-2023. Ecologica Montenegrina. 75: 89-97
2442;0;Europe;Coleophora striatipennella;Palearctic;2024;Anikin, V. and Knyazev, S. (2024). Additions to the fauna of casebearer moths (Lepidoptera, Coleophoridae) of Omsk Region, Russia. Results of expeditions in 2021-2023. Ecologica Montenegrina. 75: 89-97
2443;0;Asia;Coleophora versurella;Palearctic;2020;Fuentes, N., Marticorena, A., Saldana, A. Jerez, R., Ortiz, J., Victoriano, P., and ... Rey-Aguirre, A. (2020). Multi-taxa inventory of naturalized species in Chile (including native Chilean species introduced in other areas of the national territory outside of their original range). Neobiota. 60: 25-41
2444;0;Europe;Coleophora versurella;Palearctic;2020;Fuentes, N., Marticorena, A., Saldana, A. Jerez, R., Ortiz, J., Victoriano, P., and ... Rey-Aguirre, A. (2020). Multi-taxa inventory of naturalized species in Chile (including native Chilean species introduced in other areas of the national territory outside of their original range). Neobiota. 60: 25-41
2445;0;Asia;Ctenoplusia albostriata;Oriental;1985;Holloway, J. (1985). Moths of Borneo 14. Family Noctuidae. Subfamily: Euteliinae, Stictopterinae, Plusinae, Pantheinae. Malayan Nature Journal. Available at: https://www.mothsofborneo.com/part-14/index.htm
2446;0;Africa;Ctenoplusia limbirena;Afrotropical;2019;Emmerson, A. and Hoare, R. (2019). Lepidoptera from Redvale, Albany, north of Auckland, New Zealand, 2004-2016: an annotated list. The Weta, 53: 43-70
2447;0;Africa;Ctenoplusia limbirena;Saharo-Arabian;2019;Emmerson, A. and Hoare, R. (2019). Lepidoptera from Redvale, Albany, north of Auckland, New Zealand, 2004-2016: an annotated list. The Weta, 53: 43-70
2448;0;Asia;Ctenoplusia limbirena;Oriental;2019;Emmerson, A. and Hoare, R. (2019). Lepidoptera from Redvale, Albany, north of Auckland, New Zealand, 2004-2016: an annotated list. The Weta, 53: 43-70
