Species;NAME_0;Realm;Cryptogenic;Dispersal;Eradicated;IntentionalRelease;Introduced;Established;ReportedFirstYear;Reference;ReferenceYear;AcceptedSpecies
Acrocercops laciniella;New Zealand;Australian;;;0.0;;1.0;1.0;1999.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Acrocercops laciniella
Acrocercops laciniella;New Zealand;Australian;0.0;;0.0;0.0;;1.0;1999.0;Hoare, R. (2001). Adventive species of Lepidoptera recorded for the first time in New Zealand since 1988. New Zealand Entomologist. 24: 23-47;2001.0;Acrocercops laciniella
Acrocercops laciniella;New Zealand;Australian;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Acrocercops laciniella
Acrolepia assectella;Canada;Nearctic;0.0;;0.0;0.0;1.0;1.0;1993.0;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Acrolepia assectella
Acrolepia assectella;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1993.0;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Acrolepia assectella
Acrolepiopsis assectella;Canada;Nearctic;0.0;;0.0;0.0;1.0;1.0;2007.0;Landry, J. (2007). Taxonomic review of the leek moth genus Acrolepiopsis (Lepidoptera: Acrolepiidae) in North America. The Canadian Entomologist. 139: 319-353;2007.0;Acrolepia assectella
Acrolepiopsis assectella;Canada;Nearctic;0.0;;0.0;0.0;1.0;1.0;1993.0;Puillandre, N. et al. (2008). Genetic bottleneck in invasive species: the potato tuber moth adds to the list. Biological Invasions. 10: 319-333;2008.0;Acrolepia assectella
Acrolepiopsis assectella;Canada;Nearctic;0.0;;0.0;0.0;1.0;1.0;1993.0;Handfield, L. et al. (1997). Liste des lepidopteres du Quebec et du Labrador. Fabreries, Supplement 7;1997.0;Acrolepia assectella
Acrolepiopsis assectella;Canada;Nearctic;0.0;;0.0;0.0;1.0;1.0;2010.0;Mason, P. et al. (2010). Biology and development of leek moth, Acrolepiopsis assectella (Lepidoptera: Acrolepiidae), in eastern Ontario. Canadian Entomologist. 142: 393-404;2010.0;Acrolepia assectella
Acrolepiopsis assectella;Canada;Nearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Acrolepia assectella
Acrolepiopsis assectella;Canada;Nearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Acrolepia assectella
Acrolepiopsis assectella;Canada;Nearctic;;;0.0;;1.0;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Acrolepia assectella
Acrolepiopsis assectella;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1993.0;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release.;2022.0;Acrolepia assectella
Acrolepiopsis assectella;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;2009.0;Puillandre, N. et al. (2008). Genetic bottleneck in invasive species: the potato tuber moth adds to the list. Biological Invasions. 10: 319-333;2008.0;Acrolepia assectella
Acrolepiopsis assectella;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;2009.0;Mason, P. et al. (2010). Biology and development of leek moth, Acrolepiopsis assectella (Lepidoptera: Acrolepiidae), in eastern Ontario. Canadian Entomologist. 142: 393-404;2010.0;Acrolepia assectella
Acrolepiopsis assectella;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;2015.0;Puillandre, N. et al. (2008). Genetic bottleneck in invasive species: the potato tuber moth adds to the list. Biological Invasions. 10: 319-333;2008.0;Acrolepia assectella
Acrolepiopsis assectella;United States;Nearctic;0.0;;0.0;0.0;;1.0;;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061;2015.0;Acrolepia assectella
Acrolepiopsis assectella;United States;Nearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Acrolepia assectella
Acrolepiopsis assectella;United States;Nearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Acrolepia assectella
Acrolepiopsis jaspidata;Galapagos;Neotropical;;;0.0;;1.0;1.0;;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Acrolepia jaspidata
Acrolepiopsis jaspidata;Galapagos;Neotropical;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Acrolepia jaspidata
Acrolepiopsis sapporensis;Hawaii;Nearctic;0.0;;0.0;0.0;1.0;;;Nishida, G. (2002). Hawaiian terrestrial arthropod checklist. Fourth edition. Bishop Museum Press. 313 pp;2002.0;Acrolepiopsis sapporensis
Acronicta rumicis;Hawaii;Nearctic;0.0;0.0;0.0;0.0;1.0;0.0;;Nishida, G. (2002). Hawaiian terrestrial arthropod checklist. Fourth edition. Bishop Museum Press. 313 pp;2002.0;Acronicta rumicis
Actias isabellae;Switzerland;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Graellsia isabellae
Actias selene;Sweden;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Actias selene
Actinotia hyperici;Australia;Australian;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Chloantha hyperici
Adoxophyes privatana;Denmark;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Adoxophyes privatana
Adoxophyes privatana;United Kingdom;Palearctic;0.0;0.0;0.0;0.0;1.0;1.0;;Heckford, R. (1986). A specimen of the Adoxophyes privatana (Walker) species-group (Lepidoptera: Tortricidae) bred from imported orchids. Entomologists Gazette. 37: 196;1986.0;Adoxophyes privatana
Aethes rubiginana;Denmark;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Aethes rubiginana
Aethes rutilana;Canada;Nearctic;0.0;;0.0;0.0;1.0;;1965.0;Gilligan, T. et al. (2020). Immigrant Tortricidae: Holarctic versus Introduced Species in North America. Insects. 11(9):594;2020.0;Aethes rutilana
Agapeta zoegana;Canada;Nearctic;0.0;0.0;0.0;1.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Agapeta zoegana
Agapeta zoegana;Canada;Nearctic;0.0;;0.0;1.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Agapeta zoegana
Agapeta zoegana;United States;Nearctic;0.0;;0.0;1.0;1.0;1.0;1984.0;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release.;2022.0;Agapeta zoegana
Agapeta zoegana;United States;Nearctic;0.0;;0.0;;;1.0;;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061;2015.0;Agapeta zoegana
Agapeta zoegana;United States;Nearctic;0.0;0.0;0.0;1.0;1.0;1.0;1984.0;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Agapeta zoegana
Agapeta zoegana;United States;Nearctic;0.0;;0.0;1.0;1.0;1.0;1984.0;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Agapeta zoegana
Agassiziella angulipennis;Netherlands;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Agassiziella angulipennis
Agassiziella angulipennis;Netherlands;Palearctic;;;0.0;;1.0;1.0;;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Agassiziella angulipennis
Agassiziella angulipennis;United Kingdom;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Agassiziella angulipennis
Agassiziella angulipennis;United Kingdom;Palearctic;;;0.0;;1.0;1.0;;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Agassiziella angulipennis
Agassiziella angulipennis;United Kingdom;Palearctic;;;0.0;;1.0;1.0;1977.0;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Agassiziella angulipennis
Agathodes designalis;Galapagos;Neotropical;;;0.0;;1.0;1.0;1989.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Agathodes designalis
Agathodes designalis;Galapagos;Neotropical;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Agathodes designalis
Agathodes designalis;Gibraltar;Saharo-Arabian;0.0;;0.0;0.0;1.0;1.0;2017.0;Perez, C. et al. (2018). Agathodes designalis (Guenee, 1854) from Gibraltar - an adventive species new to Europe (Lepidoptera: Crambidae, Spilomelinae). SHILAP Revista de Lepidopterologia. 46(184): 615-617;2018.0;Agathodes designalis
Aglais io;Canada;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Aglais io
Aglaonice hirtipalpis;United States;Nearctic;0.0;;0.0;0.0;1.0;;1984.0;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release.;2022.0;Aglaonice hirtipalpis
Aglaonice hirtipalpis;United States;Nearctic;0.0;1.0;0.0;0.0;;;1984.0;Frank, J., McCoy, E. (1992). Introduction to the Behavioral Ecology of Immigration. The Immigration of Insects to Florida, with a Tabulation of Records Published Since 1970. The Florida Entomologist.75(1): 1-28;1992.0;Aglaonice hirtipalpis
Aglaonice hirtipalpis;United States;Nearctic;0.0;;0.0;0.0;;;;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061;2015.0;Aglaonice hirtipalpis
Aglossa caprealis;Australia;Australian;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Aglossa caprealis
Aglossa caprealis;Canada;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Aglossa caprealis
Aglossa caprealis;New Zealand;Australian;;;0.0;;1.0;1.0;1935.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Aglossa caprealis
Aglossa caprealis;New Zealand;Australian;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Aglossa caprealis
Aglossa caprealis;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1565.0;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release.;2022.0;Aglossa caprealis
Aglossa caprealis;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061;2015.0;Aglossa caprealis
Aglossa caprealis;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Aglossa caprealis
Aglossa caprealis;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1565.0;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Aglossa caprealis
Aglossa dimidiata;Japan;Sino-Japanese;0.0;;0.0;0.0;;1.0;;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061;2015.0;Aglossa dimidiatus
Aglossa dimidiata;Japan;Sino-Japanese;0.0;;0.0;0.0;1.0;1.0;;National Institute for Environmental Studies - Japan (2024). Invasive Species of Japan: Lepidopterans (provisional list);2024.0;Aglossa dimidiatus
Aglossa dimidiata;Japan;Sino-Japanese;;;0.0;0.0;;1.0;;National Institute for Agro-Environmental Sciences (2007). NIAES Asian-Pacific Alien Species Database.;2007.0;Aglossa dimidiatus
Aglossa dimidiatus;Japan;Sino-Japanese;;;0.0;;1.0;1.0;;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Aglossa dimidiatus
Aglossa dimidiatus;Japan;Sino-Japanese;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Aglossa dimidiatus
Aglossa dimidiatus;Japan;Sino-Japanese;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Aglossa dimidiatus
Aglossa dimidiatus;South Korea;Palearctic;;;0.0;;1.0;1.0;1930.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Aglossa dimidiatus
Aglossa dimidiatus;South Korea;Palearctic;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Aglossa dimidiatus
Aglossa pinguinalis;Canada;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Aglossa pinguinalis
Aglossa pinguinalis;Czechia;Palearctic;0.0;;0.0;;1.0;1.0;;Lastuvka, Z. et al. (2023). Butterfl ies and moths (Lepidoptera) of Czechia – updated list of species. MENDEKU Agronomicka fakulta.;2023.0;Aglossa pinguinalis
Aglossa pinguinalis;New Zealand;Australian;;;0.0;;1.0;1.0;1955.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Aglossa pinguinalis
Aglossa pinguinalis;New Zealand;Australian;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Aglossa pinguinalis
Aglossa pinguinalis;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1949.0;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release.;2022.0;Aglossa pinguinalis
Aglossa pinguinalis;United States;Nearctic;0.0;;0.0;0.0;;1.0;;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061;2015.0;Aglossa pinguinalis
Aglossa pinguinalis;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1949.0;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Aglossa pinguinalis
Agonopterix alstroemeriana;Australia;Australian;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Agonopterix alstromeriana
Agonopterix alstroemeriana;Canada;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Agonopterix alstromeriana
Agonopterix alstroemeriana;New Zealand;Australian;;;0.0;;1.0;1.0;1986.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Agonopterix alstromeriana
Agonopterix alstroemeriana;New Zealand;Australian;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Agonopterix alstromeriana
Agonopterix alstroemeriana;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1987.0;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release.;2022.0;Agonopterix alstromeriana
Agonopterix alstroemeriana;United States;Nearctic;0.0;;0.0;0.0;;1.0;;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061;2015.0;Agonopterix alstromeriana
Agonopterix alstroemeriana;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;1987.0;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Agonopterix alstromeriana
Agonopterix alstromeriana;New Zealand;Australian;0.0;0.0;0.0;0.0;1.0;1.0;1986.0;Hoare, R. (2001). Adventive species of Lepidoptera recorded for the first time in New Zealand since 1988. New Zealand Entomologist. 24: 23-47;2001.0;Agonopterix alstromeriana
Agonopterix arenella;Canada;Nearctic;0.0;0.0;0.0;0.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Agonopterix arenella
Agonopterix arenella;Canada;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Agonopterix arenella
